"mean" "sd" "2.5%" "25%" "50%" "75%" "97.5%" "Rhat" "n.eff"
"RMSETeau3ppred" 2.99967484442429 0.312728194352753 2.50904911660155 2.78362110474222 2.96144053747714 3.16771050600427 3.72863140605984 1.00285348805082 790
"autocor_d_ac" -7.29096390871606e-05 0.0238821980929431 -0.0442574670938119 -0.0167613370297655 -0.00075076008904098 0.0157297288694404 0.0483553454586325 1.00652950717135 270
"autocor_o3_ac" 0.0665307272691256 0.0248620558357046 0.0183040824685443 0.0495457794177593 0.0662035245896279 0.0831128689465695 0.115661126462407 1.00111365037387 9100
"autocor_r_ac" 0.0345007305676926 0.0268507805353914 -0.0164948641293715 0.0159605542031722 0.0343574075436421 0.0525210989995761 0.0879548687569589 1.00184426616355 1700
"bd[1]" 1.10582417430242 0.212568663163448 0.659824558421233 0.96821030855368 1.10541574754775 1.25001904334451 1.50999705393538 1.01628037183188 130
"bd[2]" 0.968060779826189 0.180380833971246 0.612539930598 0.847633323870574 0.97170588382015 1.08656383888601 1.31843341318707 1.0092570498805 520
"bd[3]" 0.955724379212905 0.181587831310775 0.587332382983451 0.838560745113833 0.960970687893505 1.07466246465954 1.30332721036631 1.00095359099363 20000
"bd[4]" 0.840917348399634 0.187571365987063 0.47947061265807 0.719933045886669 0.836895984957959 0.959603213168572 1.22380266574434 1.00557273652004 2600
"bd[5]" 0.740838966389192 0.178942189568791 0.384436427555151 0.621213335175688 0.741369393010187 0.859782086535207 1.09400998077228 1.00334512620626 1300
"bd[6]" 1.06458473288315 0.176590283969559 0.720741537169072 0.944914163774701 1.06526506796227 1.18413986835062 1.40693120070091 1.00176790011711 1800
"bd[7]" 1.33491787789604 0.174790471172384 0.988485529484663 1.22040738856873 1.33409613207189 1.453522416653 1.67671015559772 1.00213915685074 20000
"bd[8]" 1.4661669786296 0.196921780260154 1.07046179872973 1.3344327093445 1.46931199207056 1.59938187059389 1.84214065248474 1.0040868758421 480
"bd[9]" 1.43187933507668 0.189541078934775 1.03814504248128 1.30908379839374 1.43262130219494 1.56222932374571 1.79010934133377 1.008174727995 390
"bd[10]" 1.5823807631311 0.195319583755316 1.21237325182415 1.45172462318611 1.58168631172833 1.71136740170893 1.96795712928079 1.01595723953111 130
"bd[11]" 1.53989287377958 0.184293869539131 1.18613615916232 1.41390314114276 1.53485376529397 1.66104103155063 1.91833948626139 1.00550849487779 330
"bd[12]" 1.8799130913729 0.189625536694739 1.50546992451113 1.75162309056852 1.882629758038 2.00914576773448 2.25150790097224 1.00715916542623 260
"bd[13]" 1.6179394921344 0.183248938549115 1.25283650060817 1.49768999089528 1.62004933593939 1.74242417283815 1.96784512442132 1.01591082625041 210
"bd[14]" 0.765363091769289 0.172912619153221 0.429950839424057 0.64810294782232 0.76217916473417 0.88214496256753 1.10232029096087 1.00231414243431 1400
"bd[15]" 1.16583524294948 0.182237578770303 0.801590490217651 1.04713188942275 1.16704568134326 1.2856286649583 1.52533991882222 1.00250893971103 960
"bd[16]" 1.4719552517146 0.177526723373735 1.11853069386732 1.34907594243401 1.47179485920014 1.59458874397503 1.81398024939244 1.00101239206724 20000
"bd[17]" 0.764617884722389 0.177657359455859 0.406490051381048 0.647958194579789 0.76506457095379 0.884465236557819 1.10795515183068 1.00349817859725 590
"bd[18]" 0.569569169194618 0.185664730591732 0.198068550767665 0.449934709957319 0.570182816590743 0.690373608994736 0.940196248165735 1.00334182803493 8700
"bd[19]" 0.67585228920268 0.188998541813923 0.301377811183746 0.55522730742325 0.68050047341987 0.798974099454124 1.04783583302579 1.00389525530451 510
"bd[20]" 0.886402599387301 0.189616016771619 0.517440563477839 0.760531020169628 0.883309431148679 1.00957969080065 1.26424787395846 1.00168683602104 2000
"bd[21]" 0.521625277104649 0.176139880836029 0.165231476061734 0.408235251302851 0.52458712256039 0.639706132515688 0.857789406523658 1.00113168116891 8200
"bd[22]" 0.828551369242891 0.186180152482343 0.465678010396106 0.703775613923479 0.828242288881032 0.953159599615672 1.1941517588919 1.00427840495345 13000
"bd[23]" 0.924887255014653 0.187510687227808 0.534195645648945 0.807149002398473 0.928656712335263 1.04966365548939 1.29290207617333 1.02137347453799 170
"bd[24]" 1.25199307883094 0.187869428980687 0.886649668756143 1.12764101911089 1.24950101626657 1.37167539326146 1.6304771909123 1.00293593105082 760
"bd[25]" 1.63228523005023 0.183004311347522 1.27760134671861 1.50937770504192 1.63206078740225 1.75572547217675 1.99261374243579 1.00107751962912 12000
"bd[26]" 0.92987874512376 0.244987299607334 0.449281664773861 0.765355932240568 0.929372884649529 1.09372276701124 1.41798314407881 1.00160386177624 2300
"bd[27]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[28]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[29]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[30]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[31]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
"bd[32]" 1.11222527989774 0.0439147486909049 1.02378616734654 1.0829662565687 1.11333580505995 1.14263632333083 1.19465370652805 1.00099394044261 20000
